time,location,Y
2023-08-01,chihuahua,1.7230769230769232
2023-08-01,coahuila de zaragoza,1.7868852459016393
2023-08-01,colima,1.6666666666666667
2023-08-01,distrito federal,5.7979094076655056
2023-08-01,durango,2.0833333333333335
2023-08-01,guanajuato,2.527173913043478
2023-08-01,guerrero,3.5405405405405403
2023-08-01,hidalgo,2.823529411764706
2023-08-01,jalisco,2.232142857142857
2023-08-01,mexico,4.726457399103139
2023-08-01,michoacan de ocampo,2.4098360655737703
2023-08-01,morelos,3.306122448979592
2023-08-01,nayarit,2.0
2023-08-01,nuevo leon,1.7692307692307692
2023-08-01,oaxaca,3.1555555555555554
2023-08-01,puebla,2.397727272727273
2023-08-01,queretaro,2.9863013698630136
2023-08-01,quintana roo,2.221052631578947
2023-08-01,san luis potosi,3.119047619047619
2023-08-01,sinaloa,1.6458333333333333
2023-08-01,sonora,1.9620253164556962
2023-08-01,tabasco,1.6578947368421053
2023-08-01,tamaulipas,2.1864406779661016
2023-08-01,tijuana,0.0
2023-08-01,tlaxcala,3.0
2023-08-01,veracruz,2.1048387096774195
2023-08-01,yucatan,2.3384615384615386
2023-08-01,zacatecas,2.8333333333333335
2023-08-01,(en blanco),1358.0
2023-08-01,no vis,0.0
2023-08-02,aguascalientes,0.0
2023-08-02,baja california,0.0
2023-08-02,baja california sur,0.0
2023-08-02,campeche,0.0
2023-08-02,chiapas,0.0
2023-08-02,chihuahua,0.0
2023-08-02,coahuila de zaragoza,0.0
2023-08-02,colima,0.0
2023-08-02,distrito federal,0.0
2023-08-02,durango,0.0
2023-08-02,guanajuato,0.0
2023-08-02,guerrero,0.0
2023-08-02,hidalgo,0.0
2023-08-02,jalisco,0.0
2023-08-02,mexico,0.0
2023-08-02,michoacan de ocampo,0.0
2023-08-02,morelos,0.0
2023-08-02,nayarit,0.0
2023-08-02,nuevo leon,0.0
2023-08-02,oaxaca,0.0
2023-08-02,puebla,0.0
2023-08-02,queretaro,0.0
2023-08-02,quintana roo,0.0
2023-08-02,san luis potosi,0.0
2023-08-02,sinaloa,0.0
2023-08-02,sonora,0.0
2023-08-02,tabasco,0.0
2023-08-02,tamaulipas,0.0
2023-08-02,tijuana,0.0
2023-08-02,tlaxcala,0.0
2023-08-02,veracruz,0.0
2023-08-02,yucatan,0.0
2023-08-02,zacatecas,0.0
2023-08-02,(en blanco),0.0
2023-08-02,no vis,0.0
2023-08-03,aguascalientes,0.0
2023-08-03,baja california,0.0
2023-08-03,baja california sur,0.0
2023-08-03,campeche,0.0
2023-08-03,chiapas,0.0
2023-08-03,chihuahua,0.0
2023-08-03,coahuila de zaragoza,0.0
2023-08-03,colima,0.0
2023-08-03,distrito federal,0.0
2023-08-03,durango,0.0
2023-08-03,guanajuato,0.0
2023-08-03,guerrero,0.0
2023-08-03,hidalgo,0.0
2023-08-03,jalisco,0.0
2023-08-03,mexico,0.0
2023-08-03,michoacan de ocampo,0.0
2023-08-03,morelos,0.0
2023-08-03,nayarit,0.0
2023-08-03,nuevo leon,0.0
2023-08-03,oaxaca,0.0
2023-08-03,puebla,0.0
2023-08-03,queretaro,0.0
2023-08-03,quintana roo,0.0
2023-08-03,san luis potosi,0.0
2023-08-03,sinaloa,0.0
2023-08-03,sonora,0.0
2023-08-03,tabasco,0.0
2023-08-03,tamaulipas,0.0
2023-08-03,tijuana,0.0
2023-08-03,tlaxcala,0.0
2023-08-03,veracruz,0.0
2023-08-03,yucatan,0.0
2023-08-03,zacatecas,0.0
2023-08-03,(en blanco),0.0
2023-08-03,no vis,0.0
2023-08-04,aguascalientes,0.0
2023-08-04,baja california,0.0
2023-08-04,baja california sur,0.0
2023-08-04,campeche,0.0
2023-08-04,chiapas,0.0
2023-08-04,chihuahua,0.0
2023-08-04,coahuila de zaragoza,0.0
2023-08-04,colima,0.0
2023-08-04,distrito federal,0.0
2023-08-04,durango,0.0
2023-08-04,guanajuato,0.0
2023-08-04,guerrero,0.0
2023-08-04,hidalgo,0.0
2023-08-04,jalisco,0.0
2023-08-04,mexico,0.0
2023-08-04,michoacan de ocampo,0.0
2023-08-04,morelos,0.0
2023-08-04,nayarit,0.0
2023-08-04,nuevo leon,0.0
2023-08-04,oaxaca,0.0
2023-08-04,puebla,0.0
2023-08-04,queretaro,0.0
2023-08-04,quintana roo,0.0
2023-08-04,san luis potosi,0.0
2023-08-04,sinaloa,0.0
2023-08-04,sonora,0.0
2023-08-04,tabasco,0.0
2023-08-04,tamaulipas,0.0
2023-08-04,tijuana,0.0
2023-08-04,tlaxcala,0.0
2023-08-04,veracruz,0.0
2023-08-04,yucatan,0.0
2023-08-04,zacatecas,0.0
2023-08-04,(en blanco),0.0
2023-08-04,no vis,0.0
2023-08-05,aguascalientes,0.0
2023-08-05,baja california,0.0
2023-08-05,baja california sur,0.0
2023-08-05,campeche,0.0
2023-08-05,chiapas,0.0
2023-08-05,chihuahua,0.0
2023-08-05,coahuila de zaragoza,0.0
2023-08-05,colima,0.0
2023-08-05,distrito federal,0.0
2023-08-05,durango,0.0
2023-08-05,guanajuato,0.0
2023-08-05,guerrero,0.0
2023-08-05,hidalgo,0.0
2023-08-05,jalisco,0.0
2023-08-05,mexico,0.0
2023-08-05,michoacan de ocampo,0.0
2023-08-05,morelos,0.0
2023-08-05,nayarit,0.0
2023-08-05,nuevo leon,0.0
2023-08-05,oaxaca,0.0
2023-08-05,puebla,0.0
2023-08-05,queretaro,0.0
2023-08-05,quintana roo,0.0
2023-08-05,san luis potosi,0.0
2023-08-05,sinaloa,0.0
2023-08-05,sonora,0.0
2023-08-05,tabasco,0.0
2023-08-05,tamaulipas,0.0
2023-08-05,tijuana,0.0
2023-08-05,tlaxcala,0.0
2023-08-05,veracruz,0.0
2023-08-05,yucatan,0.0
2023-08-05,zacatecas,0.0
2023-08-05,(en blanco),0.0
2023-08-05,no vis,0.0
2023-08-06,aguascalientes,0.0
2023-08-06,baja california,0.0
2023-08-06,baja california sur,0.0
2023-08-06,campeche,0.0
2023-08-06,chiapas,0.0
2023-08-06,chihuahua,0.0
2023-08-06,coahuila de zaragoza,0.0
2023-08-06,colima,0.0
2023-08-06,distrito federal,0.0
2023-08-06,durango,0.0
2023-08-06,guanajuato,0.0
2023-08-06,guerrero,0.0
2023-08-06,hidalgo,0.0
2023-08-06,jalisco,0.0
2023-08-06,mexico,0.0
2023-08-06,michoacan de ocampo,0.0
2023-08-06,morelos,0.0
2023-08-06,nayarit,0.0
2023-08-06,nuevo leon,0.0
2023-08-06,oaxaca,0.0
2023-08-06,puebla,0.0
2023-08-06,queretaro,0.0
2023-08-06,quintana roo,0.0
2023-08-06,san luis potosi,0.0
2023-08-06,sinaloa,0.0
2023-08-06,sonora,0.0
2023-08-06,tabasco,0.0
2023-08-06,tamaulipas,0.0
2023-08-06,tijuana,0.0
2023-08-06,tlaxcala,0.0
2023-08-06,veracruz,0.0
2023-08-06,yucatan,0.0
2023-08-06,zacatecas,0.0
2023-08-06,(en blanco),0.0
2023-08-06,no vis,0.0
2023-08-07,aguascalientes,0.0
2023-08-07,baja california,0.0
2023-08-07,baja california sur,0.0
2023-08-07,campeche,0.0
2023-08-07,chiapas,0.0
2023-08-07,chihuahua,0.0
2023-08-07,coahuila de zaragoza,0.0
2023-08-07,colima,0.0
2023-08-07,distrito federal,0.0
2023-08-07,durango,0.0
2023-08-07,guanajuato,0.0
2023-08-07,guerrero,0.0
2023-08-07,hidalgo,0.0
2023-08-07,jalisco,0.0
2023-08-07,mexico,0.0
2023-08-07,michoacan de ocampo,0.0
2023-08-07,morelos,0.0
2023-08-07,nayarit,0.0
2023-08-07,nuevo leon,0.0
2023-08-07,oaxaca,0.0
2023-08-07,puebla,0.0
2023-08-07,queretaro,0.0
2023-08-07,quintana roo,0.0
2023-08-07,san luis potosi,0.0
2023-08-07,sinaloa,0.0
2023-08-07,sonora,0.0
2023-08-07,tabasco,0.0
2023-08-07,tamaulipas,0.0
2023-08-07,tijuana,0.0
2023-08-07,tlaxcala,0.0
2023-08-07,veracruz,0.0
2023-08-07,yucatan,0.0
2023-08-07,zacatecas,0.0
2023-08-07,(en blanco),0.0
2023-08-07,no vis,0.0
2023-08-08,aguascalientes,0.0
2023-08-08,baja california,0.0
2023-08-08,baja california sur,0.0
2023-08-08,campeche,0.0
2023-08-08,chiapas,0.0
2023-08-08,chihuahua,0.0
2023-08-08,coahuila de zaragoza,0.0
2023-08-08,colima,0.0
2023-08-08,distrito federal,0.0
2023-08-08,durango,0.0
2023-08-08,guanajuato,0.0
2023-08-08,guerrero,0.0
2023-08-08,hidalgo,0.0
2023-08-08,jalisco,0.0
2023-08-08,mexico,0.0
2023-08-08,michoacan de ocampo,0.0
2023-08-08,morelos,0.0
2023-08-08,nayarit,0.0
2023-08-08,nuevo leon,0.0
2023-08-08,oaxaca,0.0
2023-08-08,puebla,0.0
2023-08-08,queretaro,0.0
2023-08-08,quintana roo,0.0
2023-08-08,san luis potosi,0.0
2023-08-08,sinaloa,0.0
2023-08-08,sonora,0.0
2023-08-08,tabasco,0.0
2023-08-08,tamaulipas,0.0
2023-08-08,tijuana,0.0
2023-08-08,tlaxcala,0.0
2023-08-08,veracruz,0.0
2023-08-08,yucatan,0.0
2023-08-08,zacatecas,0.0
2023-08-08,(en blanco),0.0
2023-08-08,no vis,0.0
2023-08-09,aguascalientes,0.0
2023-08-09,baja california,0.0
2023-08-09,baja california sur,0.0
2023-08-09,campeche,0.0
2023-08-09,chiapas,0.0
2023-08-09,chihuahua,0.0
2023-08-09,coahuila de zaragoza,0.0
2023-08-09,colima,0.0
2023-08-09,distrito federal,0.0
2023-08-09,durango,0.0
2023-08-09,guanajuato,0.0
2023-08-09,guerrero,0.0
2023-08-09,hidalgo,0.0
2023-08-09,jalisco,0.0
2023-08-09,mexico,0.0
2023-08-09,michoacan de ocampo,0.0
2023-08-09,morelos,0.0
2023-08-09,nayarit,0.0
2023-08-09,nuevo leon,0.0
2023-08-09,oaxaca,0.0
2023-08-09,puebla,0.0
2023-08-09,queretaro,0.0
2023-08-09,quintana roo,0.0
2023-08-09,san luis potosi,0.0
2023-08-09,sinaloa,0.0
2023-08-09,sonora,0.0
2023-08-09,tabasco,0.0
2023-08-09,tamaulipas,0.0
2023-08-09,tijuana,0.0
2023-08-09,tlaxcala,0.0
2023-08-09,veracruz,0.0
2023-08-09,yucatan,0.0
2023-08-09,zacatecas,0.0
2023-08-09,(en blanco),0.0
2023-08-09,no vis,0.0
2023-08-10,aguascalientes,0.0
2023-08-10,baja california,0.0
2023-08-10,baja california sur,0.0
2023-08-10,campeche,0.0
2023-08-10,chiapas,0.0
2023-08-10,chihuahua,0.0
2023-08-10,coahuila de zaragoza,0.0
2023-08-10,colima,0.0
2023-08-10,distrito federal,0.0
2023-08-10,durango,0.0
2023-08-10,guanajuato,0.0
2023-08-10,guerrero,0.0
2023-08-10,hidalgo,0.0
2023-08-10,jalisco,0.0
2023-08-10,mexico,0.0
2023-08-10,michoacan de ocampo,0.0
2023-08-10,morelos,0.0
2023-08-10,nayarit,0.0
2023-08-10,nuevo leon,0.0
2023-08-10,oaxaca,0.0
2023-08-10,puebla,0.0
2023-08-10,queretaro,0.0
2023-08-10,quintana roo,0.0
2023-08-10,san luis potosi,0.0
2023-08-10,sinaloa,0.0
2023-08-10,sonora,0.0
2023-08-10,tabasco,0.0
2023-08-10,tamaulipas,0.0
2023-08-10,tijuana,0.0
2023-08-10,tlaxcala,0.0
2023-08-10,veracruz,0.0
2023-08-10,yucatan,0.0
2023-08-10,zacatecas,0.0
2023-08-10,(en blanco),0.0
2023-08-10,no vis,0.0
2023-08-11,aguascalientes,0.0
2023-08-11,baja california,0.0
2023-08-11,baja california sur,0.0
2023-08-11,campeche,0.0
2023-08-11,chiapas,0.0
2023-08-11,chihuahua,0.0
2023-08-11,coahuila de zaragoza,0.0
2023-08-11,colima,0.0
2023-08-11,distrito federal,0.0
2023-08-11,durango,0.0
2023-08-11,guanajuato,0.0
2023-08-11,guerrero,0.0
2023-08-11,hidalgo,0.0
2023-08-11,jalisco,0.0
2023-08-11,mexico,0.0
2023-08-11,michoacan de ocampo,0.0
2023-08-11,morelos,0.0
2023-08-11,nayarit,0.0
2023-08-11,nuevo leon,0.0
2023-08-11,oaxaca,0.0
2023-08-11,puebla,0.0
2023-08-11,queretaro,0.0
2023-08-11,quintana roo,0.0
2023-08-11,san luis potosi,0.0
2023-08-11,sinaloa,0.0
2023-08-11,sonora,0.0
2023-08-11,tabasco,0.0
2023-08-11,tamaulipas,0.0
2023-08-11,tijuana,0.0
2023-08-11,tlaxcala,0.0
2023-08-11,veracruz,0.0
2023-08-11,yucatan,0.0
2023-08-11,zacatecas,0.0
2023-08-11,(en blanco),0.0
2023-08-11,no vis,0.0
2023-08-12,aguascalientes,0.0
2023-08-12,baja california,0.0
2023-08-12,baja california sur,0.0
2023-08-12,campeche,0.0
2023-08-12,chiapas,0.0
2023-08-12,chihuahua,0.0
2023-08-12,coahuila de zaragoza,0.0
2023-08-12,colima,0.0
2023-08-12,distrito federal,0.0
2023-08-12,durango,0.0
2023-08-12,guanajuato,0.0
2023-08-12,guerrero,0.0
2023-08-12,hidalgo,0.0
2023-08-12,jalisco,0.0
2023-08-12,mexico,0.0
2023-08-12,michoacan de ocampo,0.0
2023-08-12,morelos,0.0
2023-08-12,nayarit,0.0
2023-08-12,nuevo leon,0.0
2023-08-12,oaxaca,0.0
2023-08-12,puebla,0.0
2023-08-12,queretaro,0.0
2023-08-12,quintana roo,0.0
2023-08-12,san luis potosi,0.0
2023-08-12,sinaloa,0.0
2023-08-12,sonora,0.0
2023-08-12,tabasco,0.0
2023-08-12,tamaulipas,0.0
2023-08-12,tijuana,0.0
2023-08-12,tlaxcala,0.0
2023-08-12,veracruz,0.0
2023-08-12,yucatan,0.0
2023-08-12,zacatecas,0.0
2023-08-12,(en blanco),0.0
2023-08-12,no vis,0.0
2023-08-13,aguascalientes,0.0
2023-08-13,baja california,0.0
2023-08-13,baja california sur,0.0
2023-08-13,campeche,0.0
2023-08-13,chiapas,0.0
2023-08-13,chihuahua,0.0
2023-08-13,coahuila de zaragoza,0.0
2023-08-13,colima,0.0
2023-08-13,distrito federal,0.0
2023-08-13,durango,0.0
2023-08-13,guanajuato,0.0
2023-08-13,guerrero,0.0
2023-08-13,hidalgo,0.0
2023-08-13,jalisco,0.0
2023-08-13,mexico,0.0
2023-08-13,michoacan de ocampo,0.0
2023-08-13,morelos,0.0
2023-08-13,nayarit,0.0
2023-08-13,nuevo leon,0.0
2023-08-13,oaxaca,0.0
2023-08-13,puebla,0.0
2023-08-13,queretaro,0.0
2023-08-13,quintana roo,0.0
2023-08-13,san luis potosi,0.0
2023-08-13,sinaloa,0.0
2023-08-13,sonora,0.0
2023-08-13,tabasco,0.0
2023-08-13,tamaulipas,0.0
2023-08-13,tijuana,0.0
2023-08-13,tlaxcala,0.0
2023-08-13,veracruz,0.0
2023-08-13,yucatan,0.0
2023-08-13,zacatecas,0.0
2023-08-13,(en blanco),0.0
2023-08-13,no vis,0.0
2023-08-14,aguascalientes,0.0
2023-08-14,baja california,0.0
2023-08-14,baja california sur,0.0
2023-08-14,campeche,0.0
2023-08-14,chiapas,0.0
2023-08-14,chihuahua,0.0
2023-08-14,coahuila de zaragoza,0.0
2023-08-14,colima,0.0
2023-08-14,distrito federal,0.0
2023-08-14,durango,0.0
2023-08-14,guanajuato,0.0
2023-08-14,guerrero,0.0
2023-08-14,hidalgo,0.0
2023-08-14,jalisco,0.0
2023-08-14,mexico,0.0
2023-08-14,michoacan de ocampo,0.0
2023-08-14,morelos,0.0
2023-08-14,nayarit,0.0
2023-08-14,nuevo leon,0.0
2023-08-14,oaxaca,0.0
2023-08-14,puebla,0.0
2023-08-14,queretaro,0.0
2023-08-14,quintana roo,0.0
2023-08-14,san luis potosi,0.0
2023-08-14,sinaloa,0.0
2023-08-14,sonora,0.0
2023-08-14,tabasco,0.0
2023-08-14,tamaulipas,0.0
2023-08-14,tijuana,0.0
2023-08-14,tlaxcala,0.0
2023-08-14,veracruz,0.0
2023-08-14,yucatan,0.0
2023-08-14,zacatecas,0.0
2023-08-14,(en blanco),0.0
2023-08-14,no vis,0.0
2023-08-15,aguascalientes,0.0
2023-08-15,baja california,0.0
2023-08-15,baja california sur,0.0
2023-08-15,campeche,0.0
2023-08-15,chiapas,0.0
2023-08-15,chihuahua,0.0
2023-08-15,coahuila de zaragoza,0.0
2023-08-15,colima,0.0
2023-08-15,distrito federal,0.0
2023-08-15,durango,0.0
2023-08-15,guanajuato,0.0
2023-08-15,guerrero,0.0
2023-08-15,hidalgo,0.0
2023-08-15,jalisco,0.0
2023-08-15,mexico,0.0
2023-08-15,michoacan de ocampo,0.0
2023-08-15,morelos,0.0
2023-08-15,nayarit,0.0
2023-08-15,nuevo leon,0.0
2023-08-15,oaxaca,0.0
2023-08-15,puebla,0.0
2023-08-15,queretaro,0.0
2023-08-15,quintana roo,0.0
2023-08-15,san luis potosi,0.0
2023-08-15,sinaloa,0.0
2023-08-15,sonora,0.0
2023-08-15,tabasco,0.0
2023-08-15,tamaulipas,0.0
2023-08-15,tijuana,0.0
2023-08-15,tlaxcala,0.0
2023-08-15,veracruz,0.0
2023-08-15,yucatan,0.0
2023-08-15,zacatecas,0.0
2023-08-15,(en blanco),0.0
2023-08-15,no vis,0.0
2023-08-16,aguascalientes,0.0
2023-08-16,baja california,0.0
2023-08-16,baja california sur,0.0
2023-08-16,campeche,0.0
2023-08-16,chiapas,0.0
2023-08-16,chihuahua,0.0
2023-08-16,coahuila de zaragoza,0.0
2023-08-16,colima,0.0
2023-08-16,distrito federal,0.0
2023-08-16,durango,0.0
2023-08-16,guanajuato,0.0
2023-08-16,guerrero,0.0
2023-08-16,hidalgo,0.0
2023-08-16,jalisco,0.0
2023-08-16,mexico,0.0
2023-08-16,michoacan de ocampo,0.0
2023-08-16,morelos,0.0
2023-08-16,nayarit,0.0
2023-08-16,nuevo leon,0.0
2023-08-16,oaxaca,0.0
2023-08-16,puebla,0.0
2023-08-16,queretaro,0.0
2023-08-16,quintana roo,0.0
2023-08-16,san luis potosi,0.0
2023-08-16,sinaloa,0.0
2023-08-16,sonora,0.0
2023-08-16,tabasco,0.0
2023-08-16,tamaulipas,0.0
2023-08-16,tijuana,0.0
2023-08-16,tlaxcala,0.0
2023-08-16,veracruz,0.0
2023-08-16,yucatan,0.0
2023-08-16,zacatecas,0.0
2023-08-16,(en blanco),0.0
2023-08-16,no vis,0.0
2023-08-17,aguascalientes,0.0
2023-08-17,baja california,0.0
2023-08-17,baja california sur,0.0
2023-08-17,campeche,0.0
2023-08-17,chiapas,0.0
2023-08-17,chihuahua,0.0
2023-08-17,coahuila de zaragoza,0.0
2023-08-17,colima,0.0
2023-08-17,distrito federal,0.0
2023-08-17,durango,0.0
2023-08-17,guanajuato,0.0
2023-08-17,guerrero,0.0
2023-08-17,hidalgo,0.0
2023-08-17,jalisco,0.0
2023-08-17,mexico,0.0
2023-08-17,michoacan de ocampo,0.0
2023-08-17,morelos,0.0
2023-08-17,nayarit,0.0
2023-08-17,nuevo leon,0.0
2023-08-17,oaxaca,0.0
2023-08-17,puebla,0.0
2023-08-17,queretaro,0.0
2023-08-17,quintana roo,0.0
2023-08-17,san luis potosi,0.0
2023-08-17,sinaloa,0.0
2023-08-17,sonora,0.0
2023-08-17,tabasco,0.0
2023-08-17,tamaulipas,0.0
2023-08-17,tijuana,0.0
2023-08-17,tlaxcala,0.0
2023-08-17,veracruz,0.0
2023-08-17,yucatan,0.0
2023-08-17,zacatecas,0.0
2023-08-17,(en blanco),0.0
2023-08-17,no vis,0.0
2023-08-18,aguascalientes,0.0
2023-08-18,baja california,0.0
2023-08-18,baja california sur,0.0
2023-08-18,campeche,0.0
2023-08-18,chiapas,0.0
2023-08-18,chihuahua,0.0
2023-08-18,coahuila de zaragoza,0.0
2023-08-18,colima,0.0
2023-08-18,distrito federal,0.0
2023-08-18,durango,0.0
2023-08-18,guanajuato,0.0
2023-08-18,guerrero,0.0
2023-08-18,hidalgo,0.0
2023-08-18,jalisco,0.0
2023-08-18,mexico,0.0
2023-08-18,michoacan de ocampo,0.0
2023-08-18,morelos,0.0
2023-08-18,nayarit,0.0
2023-08-18,nuevo leon,0.0
2023-08-18,oaxaca,0.0
2023-08-18,puebla,0.0
2023-08-18,queretaro,0.0
2023-08-18,quintana roo,0.0
2023-08-18,san luis potosi,0.0
2023-08-18,sinaloa,0.0
2023-08-18,sonora,0.0
2023-08-18,tabasco,0.0
2023-08-18,tamaulipas,0.0
2023-08-18,tijuana,0.0
2023-08-18,tlaxcala,0.0
2023-08-18,veracruz,0.0
2023-08-18,yucatan,0.0
2023-08-18,zacatecas,0.0
2023-08-18,(en blanco),0.0
2023-08-18,no vis,0.0
2023-08-19,aguascalientes,0.0
2023-08-19,baja california,0.0
2023-08-19,baja california sur,0.0
2023-08-19,campeche,0.0
2023-08-19,chiapas,0.0
2023-08-19,chihuahua,0.0
2023-08-19,coahuila de zaragoza,0.0
2023-08-19,colima,0.0
2023-08-19,distrito federal,0.0
2023-08-19,durango,0.0
2023-08-19,guanajuato,0.0
2023-08-19,guerrero,0.0
2023-08-19,hidalgo,0.0
2023-08-19,jalisco,0.0
2023-08-19,mexico,0.0
2023-08-19,michoacan de ocampo,0.0
2023-08-19,morelos,0.0
2023-08-19,nayarit,0.0
2023-08-19,nuevo leon,0.0
2023-08-19,oaxaca,0.0
2023-08-19,puebla,0.0
2023-08-19,queretaro,0.0
2023-08-19,quintana roo,0.0
2023-08-19,san luis potosi,0.0
2023-08-19,sinaloa,0.0
2023-08-19,sonora,0.0
2023-08-19,tabasco,0.0
2023-08-19,tamaulipas,0.0
2023-08-19,tijuana,0.0
2023-08-19,tlaxcala,0.0
2023-08-19,veracruz,0.0
2023-08-19,yucatan,0.0
2023-08-19,zacatecas,0.0
2023-08-19,(en blanco),0.0
2023-08-19,no vis,0.0
2023-08-20,aguascalientes,0.0
2023-08-20,baja california,0.0
2023-08-20,baja california sur,0.0
2023-08-20,campeche,0.0
2023-08-20,chiapas,0.0
2023-08-20,chihuahua,0.0
2023-08-20,coahuila de zaragoza,0.0
2023-08-20,colima,0.0
2023-08-20,distrito federal,0.0
2023-08-20,durango,0.0
2023-08-20,guanajuato,0.0
2023-08-20,guerrero,0.0
2023-08-20,hidalgo,0.0
2023-08-20,jalisco,0.0
2023-08-20,mexico,0.0
2023-08-20,michoacan de ocampo,0.0
2023-08-20,morelos,0.0
2023-08-20,nayarit,0.0
2023-08-20,nuevo leon,0.0
2023-08-20,oaxaca,0.0
2023-08-20,puebla,0.0
2023-08-20,queretaro,0.0
2023-08-20,quintana roo,0.0
2023-08-20,san luis potosi,0.0
2023-08-20,sinaloa,0.0
2023-08-20,sonora,0.0
2023-08-20,tabasco,0.0
2023-08-20,tamaulipas,0.0
2023-08-20,tijuana,0.0
2023-08-20,tlaxcala,0.0
2023-08-20,veracruz,0.0
2023-08-20,yucatan,0.0
2023-08-20,zacatecas,0.0
2023-08-20,(en blanco),0.0
2023-08-20,no vis,0.0
2023-08-21,aguascalientes,0.0
2023-08-21,baja california,0.0
2023-08-21,baja california sur,0.0
2023-08-21,campeche,0.0
2023-08-21,chiapas,0.0
2023-08-21,chihuahua,0.0
2023-08-21,coahuila de zaragoza,0.0
2023-08-21,colima,0.0
2023-08-21,distrito federal,0.0
2023-08-21,durango,0.0
2023-08-21,guanajuato,0.0
2023-08-21,guerrero,0.0
2023-08-21,hidalgo,0.0
2023-08-21,jalisco,0.0
2023-08-21,mexico,0.0
2023-08-21,michoacan de ocampo,0.0
2023-08-21,morelos,0.0
2023-08-21,nayarit,0.0
2023-08-21,nuevo leon,0.0
2023-08-21,oaxaca,0.0
2023-08-21,puebla,0.0
2023-08-21,queretaro,0.0
2023-08-21,quintana roo,0.0
2023-08-21,san luis potosi,0.0
2023-08-21,sinaloa,0.0
2023-08-21,sonora,0.0
2023-08-21,tabasco,0.0
2023-08-21,tamaulipas,0.0
2023-08-21,tijuana,0.0
2023-08-21,tlaxcala,0.0
2023-08-21,veracruz,0.0
2023-08-21,yucatan,0.0
2023-08-21,zacatecas,0.0
2023-08-21,(en blanco),0.0
2023-08-21,no vis,0.0
2023-08-22,aguascalientes,0.0
2023-08-22,baja california,0.0
2023-08-22,baja california sur,0.0
2023-08-22,campeche,0.0
2023-08-22,chiapas,0.0
2023-08-22,chihuahua,0.0
2023-08-22,coahuila de zaragoza,0.0
2023-08-22,colima,0.0
2023-08-22,distrito federal,0.0
2023-08-22,durango,0.0
2023-08-22,guanajuato,0.0
2023-08-22,guerrero,0.0
2023-08-22,hidalgo,0.0
2023-08-22,jalisco,0.0
2023-08-22,mexico,0.0
2023-08-22,michoacan de ocampo,0.0
2023-08-22,morelos,0.0
2023-08-22,nayarit,0.0
2023-08-22,nuevo leon,0.0
2023-08-22,oaxaca,0.0
2023-08-22,puebla,0.0
2023-08-22,queretaro,0.0
2023-08-22,quintana roo,0.0
2023-08-22,san luis potosi,0.0
2023-08-22,sinaloa,0.0
2023-08-22,sonora,0.0
2023-08-22,tabasco,0.0
2023-08-22,tamaulipas,0.0
2023-08-22,tijuana,0.0
2023-08-22,tlaxcala,0.0
2023-08-22,veracruz,0.0
2023-08-22,yucatan,0.0
2023-08-22,zacatecas,0.0
2023-08-22,(en blanco),0.0
2023-08-22,no vis,0.0
2023-08-23,aguascalientes,0.0
2023-08-23,baja california,0.0
2023-08-23,baja california sur,0.0
2023-08-23,campeche,0.0
2023-08-23,chiapas,0.0
2023-08-23,chihuahua,0.0
2023-08-23,coahuila de zaragoza,0.0
2023-08-23,colima,0.0
2023-08-23,distrito federal,0.0
2023-08-23,durango,0.0
2023-08-23,guanajuato,0.0
2023-08-23,guerrero,0.0
2023-08-23,hidalgo,0.0
2023-08-23,jalisco,0.0
2023-08-23,mexico,0.0
2023-08-23,michoacan de ocampo,0.0
2023-08-23,morelos,0.0
2023-08-23,nayarit,0.0
2023-08-23,nuevo leon,0.0
2023-08-23,oaxaca,0.0
2023-08-23,puebla,0.0
2023-08-23,queretaro,0.0
2023-08-23,quintana roo,0.0
2023-08-23,san luis potosi,0.0
2023-08-23,sinaloa,0.0
2023-08-23,sonora,0.0
2023-08-23,tabasco,0.0
2023-08-23,tamaulipas,0.0
2023-08-23,tijuana,0.0
2023-08-23,tlaxcala,0.0
2023-08-23,veracruz,0.0
2023-08-23,yucatan,0.0
2023-08-23,zacatecas,0.0
2023-08-23,(en blanco),0.0
2023-08-23,no vis,0.0
2023-08-24,aguascalientes,0.0
2023-08-24,baja california,0.0
2023-08-24,baja california sur,0.0
2023-08-24,campeche,0.0
2023-08-24,chiapas,0.0
2023-08-24,chihuahua,0.0
2023-08-24,coahuila de zaragoza,0.0
2023-08-24,colima,0.0
2023-08-24,distrito federal,0.0
2023-08-24,durango,0.0
2023-08-24,guanajuato,0.0
2023-08-24,guerrero,0.0
2023-08-24,hidalgo,0.0
2023-08-24,jalisco,0.0
2023-08-24,mexico,0.0
2023-08-24,michoacan de ocampo,0.0
2023-08-24,morelos,0.0
2023-08-24,nayarit,0.0
2023-08-24,nuevo leon,0.0
2023-08-24,oaxaca,0.0
2023-08-24,puebla,0.0
2023-08-24,queretaro,0.0
2023-08-24,quintana roo,0.0
2023-08-24,san luis potosi,0.0
2023-08-24,sinaloa,0.0
2023-08-24,sonora,0.0
2023-08-24,tabasco,0.0
2023-08-24,tamaulipas,0.0
2023-08-24,tijuana,0.0
2023-08-24,tlaxcala,0.0
2023-08-24,veracruz,0.0
2023-08-24,yucatan,0.0
2023-08-24,zacatecas,0.0
2023-08-24,(en blanco),0.0
2023-08-24,no vis,0.0
2023-08-25,aguascalientes,0.0
2023-08-25,baja california,0.0
